transformed_feature,gain_importance
numeric__missingindicator_BURO_BAL_BB_STATUS_X_RATE_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_C_RATE_SUM,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_C_RATE_MAX,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_C_RATE_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_5_RATE_SUM,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_5_RATE_MAX,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_5_RATE_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_4_RATE_SUM,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_4_RATE_MAX,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_4_RATE_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_3_RATE_SUM,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_3_RATE_MAX,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_3_RATE_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_2_RATE_SUM,0.0
numeric__missingindicator_PREV_AMT_CREDIT_MAX,0.0
numeric__missingindicator_PREV_AMT_CREDIT_MEAN,0.0
numeric__missingindicator_PREV_AMT_APPLICATION_SUM,0.0
numeric__missingindicator_PREV_AMT_APPLICATION_MIN,0.0
numeric__missingindicator_PREV_AMT_APPLICATION_MAX,0.0
numeric__missingindicator_PREV_AMT_APPLICATION_MEAN,0.0
numeric__missingindicator_PREV_AMT_ANNUITY_MIN,0.0
numeric__missingindicator_PREV_AMT_ANNUITY_MAX,0.0
numeric__missingindicator_PREV_AMT_ANNUITY_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_BAD_STATUS_COUNT_SUM,0.0
numeric__missingindicator_BURO_BAL_BB_BAD_STATUS_COUNT_MAX,0.0
numeric__missingindicator_BURO_BAL_BB_BAD_STATUS_COUNT_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_NAN_RATE_SUM,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_NAN_RATE_MAX,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_NAN_RATE_MEAN,0.0
numeric__missingindicator_PREV_NFLAG_LAST_APPL_IN_DAY_MAX,0.0
numeric__missingindicator_PREV_NFLAG_LAST_APPL_IN_DAY_MEAN,0.0
numeric__missingindicator_PREV_HOUR_APPR_PROCESS_START_SUM,0.0
numeric__missingindicator_PREV_HOUR_APPR_PROCESS_START_MIN,0.0
numeric__missingindicator_PREV_HOUR_APPR_PROCESS_START_MAX,0.0
numeric__missingindicator_PREV_HOUR_APPR_PROCESS_START_MEAN,0.0
numeric__missingindicator_PREV_AMT_GOODS_PRICE_SUM,0.0
numeric__missingindicator_PREV_AMT_GOODS_PRICE_MIN,0.0
numeric__missingindicator_PREV_AMT_GOODS_PRICE_MAX,0.0
numeric__missingindicator_PREV_AMT_GOODS_PRICE_MEAN,0.0
numeric__missingindicator_PREV_AMT_DOWN_PAYMENT_SUM,0.0
numeric__missingindicator_PREV_AMT_DOWN_PAYMENT_MIN,0.0
numeric__missingindicator_PREV_AMT_DOWN_PAYMENT_MAX,0.0
numeric__missingindicator_PREV_AMT_CREDIT_SUM,0.0
numeric__missingindicator_PREV_AMT_CREDIT_MIN,0.0
numeric__missingindicator_PREV_DAYS_DECISION_MAX,0.0
numeric__missingindicator_PREV_DAYS_DECISION_MEAN,0.0
numeric__missingindicator_PREV_RATE_INTEREST_PRIVILEGED_SUM,0.0
numeric__missingindicator_PREV_RATE_INTEREST_PRIVILEGED_MIN,0.0
numeric__missingindicator_PREV_RATE_INTEREST_PRIVILEGED_MAX,0.0
numeric__missingindicator_PREV_RATE_INTEREST_PRIVILEGED_MEAN,0.0
numeric__missingindicator_PREV_RATE_INTEREST_PRIMARY_SUM,0.0
numeric__missingindicator_PREV_RATE_INTEREST_PRIMARY_MIN,0.0
numeric__missingindicator_PREV_RATE_INTEREST_PRIMARY_MAX,0.0
numeric__missingindicator_PREV_RATE_INTEREST_PRIMARY_MEAN,0.0
numeric__missingindicator_PREV_RATE_DOWN_PAYMENT_SUM,0.0
numeric__missingindicator_PREV_RATE_DOWN_PAYMENT_MIN,0.0
numeric__missingindicator_PREV_RATE_DOWN_PAYMENT_MAX,0.0
numeric__missingindicator_PREV_RATE_DOWN_PAYMENT_MEAN,0.0
numeric__missingindicator_PREV_NFLAG_LAST_APPL_IN_DAY_SUM,0.0
numeric__missingindicator_PREV_NFLAG_LAST_APPL_IN_DAY_MIN,0.0
numeric__missingindicator_PREV_DAYS_FIRST_DUE_MAX,0.0
numeric__missingindicator_PREV_DAYS_FIRST_DUE_MEAN,0.0
numeric__missingindicator_PREV_DAYS_FIRST_DRAWING_SUM,0.0
numeric__missingindicator_PREV_DAYS_FIRST_DRAWING_MIN,0.0
numeric__missingindicator_PREV_DAYS_FIRST_DRAWING_MAX,0.0
numeric__missingindicator_PREV_DAYS_FIRST_DRAWING_MEAN,0.0
numeric__missingindicator_PREV_CNT_PAYMENT_SUM,0.0
numeric__missingindicator_PREV_CNT_PAYMENT_MIN,0.0
numeric__missingindicator_PREV_CNT_PAYMENT_MAX,0.0
numeric__missingindicator_PREV_CNT_PAYMENT_MEAN,0.0
numeric__missingindicator_PREV_SELLERPLACE_AREA_SUM,0.0
numeric__missingindicator_PREV_SELLERPLACE_AREA_MIN,0.0
numeric__missingindicator_PREV_SELLERPLACE_AREA_MAX,0.0
numeric__missingindicator_PREV_SELLERPLACE_AREA_MEAN,0.0
numeric__missingindicator_PREV_DAYS_DECISION_SUM,0.0
numeric__missingindicator_PREV_DAYS_DECISION_MIN,0.0
numeric__missingindicator_PREV_NFLAG_INSURED_ON_APPROVAL_MAX,0.0
numeric__missingindicator_PREV_NFLAG_INSURED_ON_APPROVAL_MEAN,0.0
numeric__missingindicator_PREV_DAYS_TERMINATION_SUM,0.0
numeric__missingindicator_PREV_DAYS_TERMINATION_MIN,0.0
numeric__missingindicator_PREV_DAYS_TERMINATION_MAX,0.0
numeric__missingindicator_PREV_DAYS_TERMINATION_MEAN,0.0
numeric__missingindicator_PREV_DAYS_LAST_DUE_SUM,0.0
numeric__missingindicator_PREV_DAYS_LAST_DUE_MIN,0.0
numeric__missingindicator_PREV_DAYS_LAST_DUE_MAX,0.0
numeric__missingindicator_PREV_DAYS_LAST_DUE_MEAN,0.0
numeric__missingindicator_PREV_DAYS_LAST_DUE_1ST_VERSION_SUM,0.0
numeric__missingindicator_PREV_DAYS_LAST_DUE_1ST_VERSION_MIN,0.0
numeric__missingindicator_PREV_DAYS_LAST_DUE_1ST_VERSION_MAX,0.0
numeric__missingindicator_PREV_DAYS_LAST_DUE_1ST_VERSION_MEAN,0.0
numeric__missingindicator_PREV_DAYS_FIRST_DUE_SUM,0.0
numeric__missingindicator_PREV_DAYS_FIRST_DUE_MIN,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_TYPE_CONSUMER LOANS,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_TYPE_CASH LOANS,0.0
numeric__missingindicator_PREV_PREV_ANNUITY_CREDIT_RATIO_SUM,0.0
numeric__missingindicator_PREV_PREV_ANNUITY_CREDIT_RATIO_MIN,0.0
numeric__missingindicator_PREV_PREV_ANNUITY_CREDIT_RATIO_MAX,0.0
numeric__missingindicator_PREV_PREV_ANNUITY_CREDIT_RATIO_MEAN,0.0
numeric__missingindicator_PREV_PREV_DOWN_PAYMENT_APPLICATION_RATIO_SUM,0.0
numeric__missingindicator_PREV_PREV_DOWN_PAYMENT_APPLICATION_RATIO_MIN,0.0
numeric__missingindicator_PREV_PREV_DOWN_PAYMENT_APPLICATION_RATIO_MAX,0.0
numeric__missingindicator_PREV_PREV_DOWN_PAYMENT_APPLICATION_RATIO_MEAN,0.0
numeric__missingindicator_PREV_PREV_CREDIT_APPLICATION_RATIO_SUM,0.0
numeric__missingindicator_PREV_PREV_CREDIT_APPLICATION_RATIO_MIN,0.0
numeric__missingindicator_PREV_PREV_CREDIT_APPLICATION_RATIO_MAX,0.0
numeric__missingindicator_PREV_PREV_CREDIT_APPLICATION_RATIO_MEAN,0.0
numeric__missingindicator_PREV_NFLAG_INSURED_ON_APPROVAL_SUM,0.0
numeric__missingindicator_PREV_NFLAG_INSURED_ON_APPROVAL_MIN,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_NAN,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_MONDAY,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_TYPE_NAN_RATE,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_TYPE_XNA_RATE,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_TYPE_REVOLVING LOANS_RATE,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_TYPE_CONSUMER LOANS_RATE,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_TYPE_CASH LOANS_RATE,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_TYPE_NAN,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_TYPE_XNA,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_TYPE_REVOLVING LOANS,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUSINESS DEVELOPMENT,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUILDING A HOUSE OR AN ANNEX,0.0
numeric__missingindicator_PREV_FLAG_LAST_APPL_PER_CONTRACT_NAN_RATE,0.0
numeric__missingindicator_PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_RATE,0.0
numeric__missingindicator_PREV_FLAG_LAST_APPL_PER_CONTRACT_N_RATE,0.0
numeric__missingindicator_PREV_FLAG_LAST_APPL_PER_CONTRACT_NAN,0.0
numeric__missingindicator_PREV_FLAG_LAST_APPL_PER_CONTRACT_Y,0.0
numeric__missingindicator_PREV_FLAG_LAST_APPL_PER_CONTRACT_N,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_NAN_RATE,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_RATE,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_RATE,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_RATE,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_RATE,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_RATE,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_RATE,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_PAYMENTS ON OTHER LOANS,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_OTHER,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_MONEY FOR A THIRD PERSON,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_MEDICINE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_JOURNEY,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_HOBBY,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_GASIFICATION / WATER SUPPLY,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_FURNITURE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_EVERYDAY EXPENSES,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_EDUCATION,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_CAR REPAIRS,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUYING A USED CAR,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUYING A NEW CAR,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUYING A HOME,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUYING A HOLIDAY HOME / LAND,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUYING A GARAGE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_CAR REPAIRS_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUYING A USED CAR_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUYING A NEW CAR_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUYING A HOME_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUYING A HOLIDAY HOME / LAND_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUYING A GARAGE_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUSINESS DEVELOPMENT_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUILDING A HOUSE OR AN ANNEX_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_NAN,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_XNA,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_XAP,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_WEDDING / GIFT / HOLIDAY,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_URGENT NEEDS,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_REPAIRS,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_REFUSAL TO NAME THE GOAL,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_PURCHASE OF ELECTRONIC EQUIPMENT,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_XAP_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_WEDDING / GIFT / HOLIDAY_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_URGENT NEEDS_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_REPAIRS_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_REFUSAL TO NAME THE GOAL_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_PURCHASE OF ELECTRONIC EQUIPMENT_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_PAYMENTS ON OTHER LOANS_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_OTHER_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_MONEY FOR A THIRD PERSON_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_MEDICINE_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_JOURNEY_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_HOBBY_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_GASIFICATION / WATER SUPPLY_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_FURNITURE_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_EVERYDAY EXPENSES_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_EDUCATION_RATE,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_XNA,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_NON-CASH FROM YOUR ACCOUNT,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_CASHLESS FROM THE ACCOUNT OF THE EMPLOYER,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_CASH THROUGH THE BANK,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_NAN_RATE,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_UNUSED OFFER_RATE,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_REFUSED_RATE,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_CANCELED_RATE,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_APPROVED_RATE,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_NAN,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_UNUSED OFFER,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_REFUSED,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_CANCELED,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_APPROVED,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_NAN_RATE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_XNA_RATE,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_NAN,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_XNA,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_XAP,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_VERIF,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_SYSTEM,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_SCOFR,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_SCO,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_LIMIT,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_HC,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_CLIENT,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_NAN_RATE,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_XNA_RATE,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_NON-CASH FROM YOUR ACCOUNT_RATE,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_CASHLESS FROM THE ACCOUNT OF THE EMPLOYER_RATE,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_CASH THROUGH THE BANK_RATE,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_NAN,0.0
"numeric__missingindicator_PREV_NAME_TYPE_SUITE_SPOUSE, PARTNER",0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_OTHER_B,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_OTHER_A,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_GROUP OF PEOPLE,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_FAMILY,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_CHILDREN,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_NAN_RATE,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_XNA_RATE,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_XAP_RATE,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_VERIF_RATE,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_SYSTEM_RATE,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_SCOFR_RATE,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_SCO_RATE,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_LIMIT_RATE,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_HC_RATE,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_CLIENT_RATE,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_NEW_RATE,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_NAN,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_XNA,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_REPEATER,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_REFRESHED,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_NEW,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_NAN_RATE,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_UNACCOMPANIED_RATE,0.0
"numeric__missingindicator_PREV_NAME_TYPE_SUITE_SPOUSE, PARTNER_RATE",0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_OTHER_B_RATE,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_OTHER_A_RATE,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_GROUP OF PEOPLE_RATE,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_FAMILY_RATE,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_CHILDREN_RATE,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_NAN,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_UNACCOMPANIED,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_FURNITURE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_FITNESS,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_EDUCATION,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_DIRECT SALES,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_CONSUMER ELECTRONICS,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_CONSTRUCTION MATERIALS,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_COMPUTERS,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_CLOTHING AND ACCESSORIES,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_AUTO ACCESSORIES,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_AUDIO/VIDEO,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_ANIMALS,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_ADDITIONAL SERVICE,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_NAN_RATE,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_XNA_RATE,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_REPEATER_RATE,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_REFRESHED_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_XNA,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_WEAPON,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_VEHICLES,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_TOURISM,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_SPORT AND LEISURE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_PHOTO / CINEMA EQUIPMENT,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_OTHER,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_OFFICE APPLIANCES,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_MOBILE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_MEDICINE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_MEDICAL SUPPLIES,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_JEWELRY,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_INSURANCE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_HOUSE CONSTRUCTION,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_HOMEWARES,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_GARDENING,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_HOUSE CONSTRUCTION_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_HOMEWARES_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_GARDENING_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_FURNITURE_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_FITNESS_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_EDUCATION_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_DIRECT SALES_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_CONSUMER ELECTRONICS_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_CONSTRUCTION MATERIALS_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_COMPUTERS_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_CLOTHING AND ACCESSORIES_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_AUTO ACCESSORIES_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_AUDIO/VIDEO_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_ANIMALS_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_ADDITIONAL SERVICE_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_NAN,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_CARS,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_CARDS,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_NAN_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_XNA_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_WEAPON_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_VEHICLES_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_TOURISM_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_SPORT AND LEISURE_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_PHOTO / CINEMA EQUIPMENT_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_OTHER_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_OFFICE APPLIANCES_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_MOBILE_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_MEDICINE_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_MEDICAL SUPPLIES_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_JEWELRY_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_INSURANCE_RATE,0.0
numeric__missingindicator_PREV_NAME_PRODUCT_TYPE_WALK-IN_RATE,0.0
numeric__missingindicator_PREV_NAME_PRODUCT_TYPE_XNA_RATE,0.0
numeric__missingindicator_PREV_NAME_PRODUCT_TYPE_NAN,0.0
numeric__missingindicator_PREV_NAME_PRODUCT_TYPE_X-SELL,0.0
numeric__missingindicator_PREV_NAME_PRODUCT_TYPE_WALK-IN,0.0
