transformed_feature,gain_importance
numeric__missingindicator_AMT_REQ_CREDIT_BUREAU_HOUR,0.0
numeric__missingindicator_PREV_NFLAG_INSURED_ON_APPROVAL_SUM,0.0
numeric__missingindicator_CC_RECORD_COUNT,0.0
numeric__missingindicator_PREV_NAME_PRODUCT_TYPE_X-SELL,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_TYPE_CONSUMER LOANS_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_CONSUMER ELECTRONICS,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH,0.0
numeric__missingindicator_POS_STATUS_SIGNED,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_XNA,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH X-SELL: MIDDLE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_XAP,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_OTHER_RATE,0.0
numeric__missingindicator_CC_AMT_RECEIVABLE_PRINCIPAL_SUM,0.0
numeric__missingindicator_POS_STATUS_COMPLETED,0.0
numeric__missingindicator_BURO_BAL_BB_BAD_STATUS_COUNT_MAX,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_CONSTRUCTION MATERIALS,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_SCOFR,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_OTHER_B_RATE,0.0
numeric__missingindicator_BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_XNA,0.0
numeric__missingindicator_CC_SK_DPD_DEF_MEAN,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_CASH,0.0
numeric__missingindicator_CC_CC_UTILIZATION_RATIO_MIN,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_NON-CASH FROM YOUR ACCOUNT_RATE,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_TYPE_CONSUMER LOANS,0.0
numeric__missingindicator_CC_STATUS_COMPLETED,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_REPEATER,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CARD X-SELL,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_2_RATE_SUM,0.0
numeric__missingindicator_CC_AMT_BALANCE_SUM,0.0
numeric__missingindicator_BURO_BAL_BB_MONTHS_BALANCE_MAX_MAX,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_AUTO TECHNOLOGY_RATE,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_UNUSED OFFER_RATE,0.0
numeric__missingindicator_CC_AMT_PAYMENT_CURRENT_MAX,0.0
numeric__missingindicator_CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_3_RATE_MEAN,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_AUDIO/VIDEO,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_JEWELRY_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_SPORT AND LEISURE,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_XNA,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS MOBILE WITHOUT INTEREST,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_CONTACT CENTER,0.0
numeric__missingindicator_CC_AMT_INST_MIN_REGULARITY_MEAN,0.0
numeric__missingindicator_BURO_CREDIT_TYPE_NUNIQUE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_DIRECT SALES_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_FURNITURE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_MEDICINE,0.0
numeric__missingindicator_CC_SK_DPD_SUM,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_XAP_RATE,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_OTHER_A_RATE,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_LOW_ACTION,0.0
numeric__missingindicator_CC_AMT_TOTAL_RECEIVABLE_MEAN,0.0
numeric__missingindicator_POS_STATUS_APPROVED,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_XNA,0.0
numeric__missingindicator_AMT_REQ_CREDIT_BUREAU_MON,0.0
numeric__missingindicator_CC_SK_DPD_MAX,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_AUTO ACCESSORIES,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_INDUSTRY_RATE,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_5_RATE_MAX,0.0
numeric__missingindicator_POS_SK_DPD_MAX,0.0
numeric__missingindicator_CC_SK_DPD_DEF_MAX,0.0
numeric__missingindicator_FLOORSMIN_MEDI,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_POS_CURRENT_MEAN,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_CURRENT_MIN,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CLOTHING,0.0
numeric__missingindicator_PREV_RATE_INTEREST_PRIVILEGED_MAX,0.0
numeric__missingindicator_CHILDREN_RATIO,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY,0.0
numeric__missingindicator_CC_MONTHS_BALANCE_MIN,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH STREET: HIGH,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_HOMEWARES,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_BUYING A NEW CAR_RATE,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_POS_CURRENT_MEAN,0.0
numeric__missingindicator_PREV_RATE_INTEREST_PRIMARY_SUM,0.0
numeric__missingindicator_ELEVATORS_MODE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_SPORT AND LEISURE_RATE,0.0
numeric__missingindicator_BURO_CNT_CREDIT_PROLONG_MEAN,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_GROUP OF PEOPLE_RATE,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_MONDAY,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_UNUSED OFFER,0.0
categorical__WEEKDAY_APPR_PROCESS_START_SATURDAY,0.0
categorical__WEEKDAY_APPR_PROCESS_START_SUNDAY,0.0
categorical__FLAG_OWN_REALTY_N,0.0
categorical__FLAG_OWN_REALTY_Y,0.0
numeric__PREV_NAME_TYPE_SUITE_NAN,0.0
categorical__OCCUPATION_TYPE_Cleaning staff,0.0
categorical__OCCUPATION_TYPE_Cooking staff,0.0
categorical__OCCUPATION_TYPE_Managers,0.0
categorical__NAME_HOUSING_TYPE_Municipal apartment,0.0
categorical__OCCUPATION_TYPE_Secretaries,0.0
categorical__OCCUPATION_TYPE_Waiters/barmen staff,0.0
numeric__PREV_NAME_YIELD_GROUP_MIDDLE,0.0
numeric__PREV_CHANNEL_TYPE_CHANNEL OF CORPORATE SALES,0.0
numeric__BURO_AMT_CREDIT_SUM_LIMIT_MIN,0.0
numeric__PREV_CODE_REJECT_REASON_SCO,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH STREET: MIDDLE,0.0
"numeric__missingindicator_PREV_NAME_TYPE_SUITE_SPOUSE, PARTNER_RATE",0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY,0.0
numeric__missingindicator_CC_MONTHS_BALANCE_MAX,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_ATM_CURRENT_MAX,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_XAP,0.0
numeric__missingindicator_PREV_NFLAG_LAST_APPL_IN_DAY_SUM,0.0
numeric__PREV_NAME_GOODS_CATEGORY_GARDENING_RATE,0.0
numeric__BURO_BURO_OVERDUE_CREDIT_RATIO_MAX,0.0
numeric__AMT_REQ_CREDIT_BUREAU_HOUR,0.0
numeric__PREV_RECORD_COUNT,0.0
numeric__PREV_PRODUCT_COMBINATION_CASH,0.0
numeric__POS_STATUS_SIGNED,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_STONE,0.0
numeric__missingindicator_POS_POS_COMPLETION_RATIO_MAX,0.0
numeric__missingindicator_PREV_AMT_GOODS_PRICE_SUM,0.0
numeric__missingindicator_BURO_CNT_CREDIT_PROLONG_MAX,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_NEW,0.0
categorical__CODE_GENDER_infrequent_sklearn,0.0
categorical__NAME_EDUCATION_TYPE_Incomplete higher,0.0
categorical__NAME_EDUCATION_TYPE_Lower secondary,0.0
categorical__ORGANIZATION_TYPE_Trade: type 3,0.0
categorical__ORGANIZATION_TYPE_Business Entity Type 1,0.0
numeric__CC_AMT_RECEIVABLE_PRINCIPAL_SUM,0.0
categorical__ORGANIZATION_TYPE_Government,0.0
categorical__ORGANIZATION_TYPE_Housing,0.0
categorical__ORGANIZATION_TYPE_Industry: type 11,0.0
categorical__ORGANIZATION_TYPE_Industry: type 3,0.0
numeric__POS_STATUS_COMPLETED,0.0
categorical__ORGANIZATION_TYPE_Medicine,0.0
categorical__ORGANIZATION_TYPE_Other,0.0
categorical__ORGANIZATION_TYPE_Security,0.0
categorical__NAME_HOUSING_TYPE_House / apartment,0.0
numeric__PREV_NAME_GOODS_CATEGORY_CONSTRUCTION MATERIALS,0.0
categorical__ORGANIZATION_TYPE_Transport: type 4,0.0
numeric__PREV_CODE_REJECT_REASON_SCOFR,0.0
numeric__CNT_CHILDREN,0.0
numeric__PREV_NAME_PORTFOLIO_CASH,0.0
numeric__PREV_PRODUCT_COMBINATION_CARD X-SELL,0.0
numeric__BURO_BAL_BB_STATUS_3_RATE_MEAN,0.0
numeric__PREV_NAME_GOODS_CATEGORY_JEWELRY_RATE,0.0
numeric__PREV_PRODUCT_COMBINATION_POS MOBILE WITHOUT INTEREST,0.0
numeric__PREV_NAME_CASH_LOAN_PURPOSE_XAP_RATE,0.0
numeric__PREV_NAME_SELLER_INDUSTRY_INDUSTRY_RATE,0.0
numeric__REG_REGION_NOT_WORK_REGION,0.0
numeric__BURO_BAL_BB_STATUS_5_RATE_MAX,0.0
numeric__CC_CNT_DRAWINGS_CURRENT_MIN,0.0
numeric__PREV_NAME_SELLER_INDUSTRY_CLOTHING,0.0
categorical__NAME_HOUSING_TYPE_Rented apartment,0.0
numeric__PREV_PRODUCT_COMBINATION_CASH STREET: HIGH,0.0
numeric__PREV_NAME_GOODS_CATEGORY_HOMEWARES,0.0
numeric__PREV_NAME_CASH_LOAN_PURPOSE_BUYING A NEW CAR_RATE,0.0
categorical__NAME_FAMILY_STATUS_Single / not married,0.0
categorical__NAME_FAMILY_STATUS_Widow,0.0
categorical__NAME_FAMILY_STATUS_infrequent_sklearn,0.0
numeric__LIVE_REGION_NOT_WORK_REGION,0.0
categorical__NAME_INCOME_TYPE_infrequent_sklearn,0.0
categorical__OCCUPATION_TYPE_infrequent_sklearn,0.0
categorical__NAME_TYPE_SUITE_Children,0.0
numeric__CC_MONTHS_BALANCE_MAX,0.0
categorical__NAME_TYPE_SUITE_Other_B,0.0
"categorical__NAME_TYPE_SUITE_Spouse, partner",0.0
categorical__NAME_TYPE_SUITE_Unaccompanied,0.0
categorical__WEEKDAY_APPR_PROCESS_START_FRIDAY,0.0
